Customer ID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RF_Score,Segment
16890.0,111,3,285.41,2,4,2,24,At Risk
16891.0,6,7,1247.1200000000001,5,5,4,55,Champions
16892.0,189,2,236.56,1,3,1,13,At Risk
16893.0,1,2,255.84,5,3,2,53,Potential Loyalists
16894.0,137,3,1324.06,2,4,4,24,At Risk
16895.0,73,4,902.28,2,4,3,24,At Risk
16896.0,190,1,103.95,1,2,1,12,Hibernating
16898.0,3,3,507.56,5,4,3,54,Champions
16899.0,13,2,439.46000000000004,5,3,2,53,Potential Loyalists
16901.0,364,1,204.26,1,2,1,12,Hibernating
16903.0,15,2,689.04,4,3,3,43,Potential Loyalists
16904.0,2,7,1378.1,5,5,4,55,Champions
16905.0,6,11,1931.72,5,5,4,55,Champions
16906.0,63,3,869.03,3,4,3,34,Loyal Customers
16907.0,0,5,726.25,5,4,3,54,Champions
16908.0,357,1,252.59,1,2,1,12,Hibernating
16911.0,270,2,255.25,1,3,2,13,At Risk
16912.0,56,4,1904.93,3,4,4,34,Loyal Customers
16913.0,286,2,310.47,1,3,2,13,At Risk
16915.0,21,5,921.5,4,4,3,44,Loyal Customers
16916.0,7,3,547.14,5,4,3,54,Champions
16917.0,267,1,1466.31,1,2,4,12,Hibernating
16918.0,57,10,2144.47,3,5,4,35,Loyal Customers
16919.0,3,14,2529.46,5,5,5,55,Champions
16920.0,46,1,355.45,3,2,2,32,About to Sleep
16921.0,77,2,276.88,2,3,2,23,At Risk
16922.0,207,1,611.08,1,2,3,12,Hibernating
16923.0,10,13,6130.75,5,5,5,55,Champions
16925.0,175,1,125.65,2,2,1,22,Hibernating
16926.0,6,5,1191.1,5,4,4,54,Champions
16928.0,8,13,1265.63,5,5,4,55,Champions
16931.0,4,3,629.4,5,4,3,54,Champions
16932.0,58,2,278.77,3,3,2,33,Need Attention
16933.0,24,7,2618.02,4,5,5,45,Loyal Customers
16934.0,18,4,1160.06,4,4,4,44,Loyal Customers
16935.0,16,3,535.1,4,4,3,44,Loyal Customers
16936.0,20,1,288.49,4,2,2,42,Potential Loyalists
16937.0,134,1,202.1,2,2,1,22,Hibernating
16938.0,16,5,4306.8,4,4,5,44,Loyal Customers
16939.0,123,3,449.0,2,4,2,24,At Risk
16940.0,85,5,3377.78,2,4,5,24,At Risk
16941.0,246,1,33.0,1,2,1,12,Hibernating
16943.0,174,2,482.76,2,3,2,23,At Risk
16944.0,244,1,101.36,1,2,1,12,Hibernating
16945.0,28,14,4202.66,4,5,5,45,Loyal Customers
16946.0,18,5,1222.04,4,4,4,44,Loyal Customers
16947.0,97,4,548.73,2,4,3,24,At Risk
16948.0,64,4,433.75,3,4,2,34,Loyal Customers
16950.0,2,8,2605.81,5,5,5,55,Champions
16952.0,76,3,631.17,2,4,3,24,At Risk
16954.0,14,11,3996.7999999999997,5,5,5,55,Champions
16955.0,3,4,790.74,5,4,3,54,Champions
16958.0,70,1,809.44,3,2,3,32,About to Sleep
16960.0,25,5,1536.38,4,4,4,44,Loyal Customers
16961.0,23,2,560.39,4,3,3,43,Potential Loyalists
16962.0,44,1,251.04,3,2,1,32,About to Sleep
16964.0,368,2,207.85,1,3,1,13,At Risk
16970.0,261,1,71.4,1,2,1,12,Hibernating
16972.0,17,2,786.25,4,3,3,43,Potential Loyalists
16973.0,21,1,127.0,4,2,1,42,Potential Loyalists
16974.0,157,2,365.5,2,3,2,23,At Risk
16975.0,58,3,926.12,3,4,3,34,Loyal Customers
16977.0,30,4,496.0,4,4,2,44,Loyal Customers
16978.0,301,2,424.55,1,3,2,13,At Risk
16979.0,18,3,1007.74,4,4,4,44,Loyal Customers
16980.0,63,1,394.37,3,2,2,32,About to Sleep
16983.0,4,5,1778.97,5,4,4,54,Champions
16984.0,39,7,6273.45,3,5,5,35,Loyal Customers
16985.0,11,13,5459.04,5,5,5,55,Champions
16986.0,80,9,3015.55,2,5,5,25,Cant Loose
16987.0,11,4,910.85,5,4,3,54,Champions
16988.0,14,1,256.55,5,2,2,52,Potential Loyalists
16990.0,57,1,165.0,3,2,1,32,About to Sleep
16991.0,56,1,1041.21,3,2,4,32,About to Sleep
16992.0,22,8,3862.19,4,5,5,45,Loyal Customers
16993.0,98,2,1950.9499999999998,2,3,4,23,At Risk
16996.0,17,3,666.6500000000001,4,4,3,44,Loyal Customers
16998.0,79,1,107.0,2,2,1,22,Hibernating
17000.0,31,2,406.3,4,3,2,43,Potential Loyalists
17001.0,11,8,2651.23,5,5,5,55,Champions
17002.0,78,4,1077.82,2,4,4,24,At Risk
17003.0,37,4,830.16,3,4,3,34,Loyal Customers
17004.0,27,2,1012.22,4,3,4,43,Potential Loyalists
17005.0,105,2,742.36,2,3,3,23,At Risk
17006.0,27,4,854.54,4,4,3,44,Loyal Customers
17007.0,72,1,230.17000000000002,2,2,1,22,Hibernating
17008.0,64,1,81.36,3,2,1,32,About to Sleep
17009.0,186,1,242.06,1,2,1,12,Hibernating
17011.0,282,2,400.8,1,3,2,13,At Risk
17012.0,360,1,384.16,1,2,2,12,Hibernating
17016.0,211,1,552.4,1,2,3,12,Hibernating
17017.0,0,13,5416.349999999999,5,5,5,55,Champions
17018.0,22,4,1367.6,4,4,4,44,Loyal Customers
17019.0,3,8,2739.59,5,5,5,55,Champions
17020.0,177,2,935.62,1,3,3,13,At Risk
17021.0,77,6,1182.22,2,5,4,25,Cant Loose
17022.0,67,1,189.0,3,2,1,32,About to Sleep
17023.0,52,3,800.1800000000001,3,4,3,34,Loyal Customers
17025.0,8,4,1152.8700000000001,5,4,4,54,Champions
17026.0,4,2,54.15,5,3,1,53,Potential Loyalists
17027.0,81,3,436.82,2,4,2,24,At Risk
17028.0,216,3,1593.83,1,4,4,14,At Risk
17029.0,17,5,1421.3,4,4,4,44,Loyal Customers
17031.0,13,4,2393.5,5,4,5,54,Champions
17032.0,182,8,3004.6,1,5,5,15,Cant Loose
17033.0,32,1,302.65000000000003,4,2,2,42,Potential Loyalists
17034.0,44,2,538.4,3,3,3,33,Need Attention
17035.0,226,2,180.06,1,3,1,13,At Risk
17036.0,18,1,176.89999999999998,4,2,1,42,Potential Loyalists
17038.0,50,1,630.77,3,2,3,32,About to Sleep
17039.0,239,1,1954.99,1,2,4,12,Hibernating
17040.0,185,1,13.52,1,2,1,12,Hibernating
17041.0,32,3,604.71,4,4,3,44,Loyal Customers
17043.0,10,4,881.37,5,4,3,54,Champions
17044.0,9,11,11013.82,5,5,5,55,Champions
17045.0,11,2,488.24,5,3,2,53,Potential Loyalists
17046.0,79,4,1264.05,2,4,4,24,At Risk
17047.0,66,3,1188.33,3,4,4,34,Loyal Customers
17048.0,72,4,1146.33,2,4,4,24,At Risk
17049.0,10,10,4287.5,5,5,5,55,Champions
17050.0,10,5,1462.95,5,4,4,54,Champions
17051.0,81,3,467.25,2,4,2,24,At Risk
17055.0,80,1,239.55,2,2,1,22,Hibernating
17056.0,373,1,128.60000000000002,1,2,1,12,Hibernating
17057.0,231,1,294.74,1,2,2,12,Hibernating
17059.0,4,5,2507.4900000000002,5,4,5,54,Champions
17062.0,0,4,669.85,5,4,3,54,Champions
17063.0,42,6,2177.39,3,5,5,35,Loyal Customers
17065.0,272,2,194.7,1,3,1,13,At Risk
17066.0,361,1,228.34,1,2,1,12,Hibernating
17067.0,359,3,454.54,1,4,2,14,At Risk
17068.0,3,27,4608.94,5,5,5,55,Champions
17069.0,8,6,3084.58,5,5,5,55,Champions
17070.0,45,1,133.18,3,2,1,32,About to Sleep
17071.0,16,4,1372.17,4,4,4,44,Loyal Customers
17072.0,260,1,282.05,1,2,2,12,Hibernating
17074.0,197,1,203.05,1,2,1,12,Hibernating
17075.0,64,6,1407.61,3,5,4,35,Loyal Customers
17076.0,27,3,401.67,4,4,2,44,Loyal Customers
17077.0,213,1,306.0,1,2,2,12,Hibernating
17080.0,14,5,669.91,5,4,3,54,Champions
17081.0,30,4,674.23,4,4,3,44,Loyal Customers
17082.0,29,4,2728.18,4,4,5,44,Loyal Customers
17083.0,44,6,2644.01,3,5,5,35,Loyal Customers
17084.0,31,1,2253.22,4,2,5,42,Potential Loyalists
17085.0,11,23,6324.76,5,5,5,55,Champions
17087.0,372,1,221.53,1,2,1,12,Hibernating
17089.0,21,1,128.45,4,2,1,42,Potential Loyalists
17090.0,9,6,1105.53,5,5,4,55,Champions
17091.0,2,11,3983.34,5,5,5,55,Champions
17092.0,72,7,3817.18,2,5,5,25,Cant Loose
17093.0,227,1,235.88,1,2,1,12,Hibernating
17094.0,58,1,100.2,3,2,1,32,About to Sleep
17095.0,65,4,1248.09,3,4,4,34,Loyal Customers
17096.0,18,7,2737.05,4,5,5,45,Loyal Customers
17097.0,0,2,386.03,5,3,2,53,Potential Loyalists
17098.0,16,3,591.07,4,4,3,44,Loyal Customers
17099.0,168,1,582.17,2,2,3,22,Hibernating
17101.0,29,3,885.3199999999999,4,4,3,44,Loyal Customers
17103.0,357,1,424.3,1,2,2,12,Hibernating
17104.0,58,1,474.03000000000003,3,2,2,32,About to Sleep
17106.0,24,1,491.23,4,2,2,42,Potential Loyalists
17107.0,32,4,5259.99,4,4,5,44,Loyal Customers
17108.0,298,1,174.95,1,2,1,12,Hibernating
17109.0,41,2,410.42,3,3,2,33,Need Attention
17110.0,155,2,347.4,2,3,2,23,At Risk
17111.0,60,1,227.97,3,2,1,32,About to Sleep
17112.0,137,1,205.17000000000002,2,2,1,22,Hibernating
17113.0,209,6,2322.59,1,5,5,15,Cant Loose
17115.0,183,4,1923.99,1,4,4,14,At Risk
17116.0,283,1,389.78,1,2,2,12,Hibernating
17121.0,37,1,314.74,3,2,2,32,About to Sleep
17122.0,23,3,432.18,4,4,2,44,Loyal Customers
17123.0,74,2,631.87,2,3,3,23,At Risk
17126.0,16,4,1065.69,4,4,4,44,Loyal Customers
17127.0,63,5,1155.0300000000002,3,4,4,34,Loyal Customers
17129.0,155,1,31.85,2,2,1,22,Hibernating
17132.0,87,2,1272.8,2,3,4,23,At Risk
17133.0,109,5,9730.09,2,4,5,24,At Risk
17134.0,77,1,212.1,2,2,1,22,Hibernating
17135.0,6,4,814.43,5,4,3,54,Champions
17136.0,297,1,231.68,1,2,1,12,Hibernating
17137.0,51,6,1133.63,3,5,4,35,Loyal Customers
17138.0,24,6,4036.77,4,5,5,45,Loyal Customers
17139.0,24,13,8915.99,4,5,5,45,Loyal Customers
17141.0,53,4,754.33,3,4,3,34,Loyal Customers
17142.0,39,3,704.75,3,4,3,34,Loyal Customers
17143.0,52,2,924.11,3,3,3,33,Need Attention
17145.0,147,4,3120.91,2,4,5,24,At Risk
17146.0,70,10,5110.46,3,5,5,35,Loyal Customers
17147.0,87,5,1485.36,2,4,4,24,At Risk
17149.0,86,1,143.10000000000002,2,2,1,22,Hibernating
17150.0,11,6,1375.65,5,5,4,55,Champions
17151.0,370,1,231.90000000000003,1,2,1,12,Hibernating
17152.0,60,1,327.0,3,2,2,32,About to Sleep
17155.0,162,5,640.76,2,4,3,24,At Risk
17156.0,126,1,591.87,2,2,3,22,Hibernating
17157.0,115,17,4832.900000000001,2,5,5,25,Cant Loose
17158.0,182,2,713.03,1,3,3,13,At Risk
17159.0,112,2,560.71,2,3,3,23,At Risk
17160.0,9,11,6691.13,5,5,5,55,Champions
17161.0,79,1,856.01,2,2,3,22,Hibernating
17163.0,80,2,406.68,2,3,2,23,At Risk
17165.0,16,5,1635.64,4,4,4,44,Loyal Customers
17167.0,14,3,867.11,5,4,3,54,Champions
17168.0,133,1,400.2,2,2,2,22,Hibernating
17169.0,213,1,320.95,1,2,2,12,Hibernating
17170.0,9,2,178.68,5,3,1,53,Potential Loyalists
17171.0,296,1,159.68,1,2,1,12,Hibernating
17172.0,65,2,638.81,3,3,3,33,Need Attention
17176.0,161,2,596.1899999999999,2,3,3,23,At Risk
17177.0,140,1,119.5,2,2,1,22,Hibernating
17178.0,366,1,436.71000000000004,1,2,2,12,Hibernating
17179.0,17,3,795.47,4,4,3,44,Loyal Customers
17180.0,57,7,1460.95,3,5,4,35,Loyal Customers
17181.0,8,2,225.45000000000002,5,3,1,53,Potential Loyalists
17182.0,57,2,321.3,3,3,2,33,Need Attention
17184.0,204,2,198.41000000000003,1,3,1,13,At Risk
17185.0,226,3,229.46,1,4,1,14,At Risk
17187.0,161,1,263.76,2,2,2,22,Hibernating
17188.0,81,6,2118.7000000000003,2,5,4,25,Cant Loose
17189.0,195,3,573.23,1,4,3,14,At Risk
17190.0,38,5,1298.3,3,4,4,34,Loyal Customers
17191.0,3,11,2740.92,5,5,5,55,Champions
17192.0,171,1,77.83,2,2,1,22,Hibernating
17193.0,21,2,610.74,4,3,3,43,Potential Loyalists
17194.0,165,1,549.88,2,2,3,22,Hibernating
17195.0,290,1,562.98,1,2,3,12,Hibernating
17196.0,62,1,352.9,3,2,2,32,About to Sleep
17198.0,0,2,521.66,5,3,3,53,Potential Loyalists
17199.0,217,1,145.12,1,2,1,12,Hibernating
17200.0,22,4,356.71,4,4,2,44,Loyal Customers
17201.0,158,3,899.41,2,4,3,24,At Risk
17202.0,55,1,160.65,3,2,1,32,About to Sleep
17203.0,23,4,2012.03,4,4,4,44,Loyal Customers
17204.0,9,5,3940.13,5,4,5,54,Champions
17205.0,51,2,615.27,3,3,3,33,Need Attention
17207.0,287,1,303.21999999999997,1,2,2,12,Hibernating
17208.0,30,1,115.35,4,2,1,42,Potential Loyalists
17209.0,284,3,611.6,1,4,3,14,At Risk
17210.0,27,1,253.37,4,2,2,42,Potential Loyalists
17211.0,4,6,1729.43,5,5,4,55,Champions
17212.0,93,2,567.56,2,3,3,23,At Risk
17213.0,1,7,2401.07,5,5,5,55,Champions
17215.0,99,1,186.15,2,2,1,22,Hibernating
17216.0,189,1,65.05,1,2,1,12,Hibernating
17217.0,254,1,104.5,1,2,1,12,Hibernating
17218.0,3,9,2231.96,5,5,5,55,Champions
17219.0,51,1,144.9,3,2,1,32,About to Sleep
17220.0,52,7,1283.5,3,5,4,35,Loyal Customers
17221.0,226,3,643.39,1,4,3,14,At Risk
17222.0,112,5,1250.8600000000001,2,4,4,24,At Risk
17223.0,3,2,446.74,5,3,2,53,Potential Loyalists
17224.0,136,1,100.86000000000001,2,2,1,22,Hibernating
17225.0,216,1,131.15,1,2,1,12,Hibernating
17226.0,79,2,506.63,2,3,2,23,At Risk
17227.0,3,7,1082.71,5,5,4,55,Champions
17228.0,2,7,1271.15,5,5,4,55,Champions
17230.0,198,10,6286.54,1,5,5,15,Cant Loose
17231.0,24,15,4022.72,4,5,5,45,Loyal Customers
17233.0,83,2,369.98,2,3,2,23,At Risk
17235.0,7,7,1354.82,5,5,4,55,Champions
17236.0,45,6,1013.13,3,5,4,35,Loyal Customers
17237.0,10,2,687.39,5,3,3,53,Potential Loyalists
17238.0,6,17,4038.45,5,5,5,55,Champions
17239.0,22,3,806.95,4,4,3,44,Loyal Customers
17240.0,231,1,130.6,1,2,1,12,Hibernating
17241.0,20,12,2744.14,4,5,5,45,Loyal Customers
17242.0,91,3,1754.24,2,4,4,24,At Risk
17243.0,4,44,12213.01,5,5,5,55,Champions
17244.0,18,4,871.14,4,4,3,44,Loyal Customers
17245.0,324,1,200.18,1,2,1,12,Hibernating
17246.0,181,2,38.92,1,3,1,13,At Risk
17248.0,116,1,227.51,2,2,1,22,Hibernating
17249.0,63,1,68.03,3,2,1,32,About to Sleep
17251.0,17,2,529.15,4,3,3,43,Potential Loyalists
17254.0,36,1,198.29,3,2,1,32,About to Sleep
17255.0,25,2,500.72,4,3,2,43,Potential Loyalists
17256.0,116,3,258.93,2,4,2,24,At Risk
17257.0,71,2,192.73,2,3,1,23,At Risk
17258.0,31,2,417.3,4,3,2,43,Potential Loyalists
17259.0,3,5,1285.97,5,4,4,54,Champions
17260.0,46,1,120.95,3,2,1,32,About to Sleep
17261.0,144,1,230.44,2,2,1,22,Hibernating
17262.0,1,7,1504.26,5,5,4,55,Champions
17264.0,59,1,279.59,3,2,2,32,About to Sleep
17266.0,134,2,207.09,2,3,1,23,At Risk
17268.0,80,7,970.25,2,5,3,25,Cant Loose
17269.0,20,1,537.46,4,2,3,42,Potential Loyalists
17270.0,104,2,604.4,2,3,3,23,At Risk
17271.0,371,1,210.39,1,2,1,12,Hibernating
17273.0,59,1,141.12,3,2,1,32,About to Sleep
17274.0,30,1,465.4,4,2,2,42,Potential Loyalists
17275.0,18,1,114.52,4,2,1,42,Potential Loyalists
17276.0,37,1,508.39,3,2,3,32,About to Sleep
17278.0,200,1,25.2,1,2,1,12,Hibernating
17280.0,73,1,118.86,2,2,1,22,Hibernating
17281.0,9,6,797.8499999999999,5,5,3,55,Champions
17282.0,91,2,636.25,2,3,3,23,At Risk
17283.0,13,1,188.46,5,2,1,52,Potential Loyalists
17284.0,24,2,1140.58,4,3,4,43,Potential Loyalists
17285.0,263,2,428.34,1,3,2,13,At Risk
17286.0,35,2,241.56,4,3,1,43,Potential Loyalists
17287.0,2,16,3047.85,5,5,5,55,Champions
17288.0,25,4,1080.25,4,4,4,44,Loyal Customers
17289.0,11,6,1134.98,5,5,4,55,Champions
17290.0,16,6,976.2,4,5,3,45,Loyal Customers
17292.0,107,2,271.75,2,3,2,23,At Risk
17293.0,29,8,1899.1200000000001,4,5,4,45,Loyal Customers
17294.0,304,2,467.79,1,3,2,13,At Risk
17296.0,365,1,338.13,1,2,2,12,Hibernating
17298.0,9,3,459.14,5,4,2,54,Champions
17299.0,74,2,346.97,2,3,2,23,At Risk
17300.0,25,2,393.64,4,3,2,43,Potential Loyalists
17301.0,259,1,132.8,1,2,1,12,Hibernating
17304.0,169,1,111.5,2,2,1,22,Hibernating
17305.0,283,1,2135.46,1,2,4,12,Hibernating
17306.0,28,2,1151.04,4,3,4,43,Potential Loyalists
17307.0,30,11,3999.8900000000003,4,5,5,45,Loyal Customers
17308.0,28,2,4511.76,4,3,5,43,Potential Loyalists
17309.0,16,2,247.84,4,3,1,43,Potential Loyalists
17310.0,22,2,1025.1,4,3,4,43,Potential Loyalists
17311.0,27,4,2181.71,4,4,5,44,Loyal Customers
17314.0,28,9,2376.51,4,5,5,45,Loyal Customers
17315.0,10,5,3358.34,5,4,5,54,Champions
17316.0,55,1,124.45,3,2,1,32,About to Sleep
17318.0,360,1,164.28,1,2,1,12,Hibernating
17319.0,304,1,29.099999999999998,1,2,1,12,Hibernating
17320.0,3,4,1695.15,5,4,4,54,Champions
17321.0,29,4,1040.32,4,4,4,44,Loyal Customers
17322.0,11,5,922.59,5,4,3,54,Champions
17323.0,42,5,644.52,3,4,3,34,Loyal Customers
17324.0,1,9,1311.64,5,5,4,55,Champions
17325.0,45,2,512.77,3,3,3,33,Need Attention
17326.0,43,2,321.95,3,3,2,33,Need Attention
17327.0,44,2,152.35,3,3,1,33,Need Attention
17328.0,308,1,104.7,1,2,1,12,Hibernating
17329.0,366,3,481.32,1,4,2,14,At Risk
17330.0,179,2,59.900000000000006,1,3,1,13,At Risk
17332.0,163,5,838.27,2,4,3,24,At Risk
17334.0,41,1,328.13,3,2,2,32,About to Sleep
17335.0,18,2,508.0,4,3,3,43,Potential Loyalists
17336.0,107,1,81.12,2,2,1,22,Hibernating
17338.0,10,9,5498.64,5,5,5,55,Champions
17339.0,0,2,119.0,5,3,1,53,Potential Loyalists
17340.0,1,8,10051.53,5,5,5,55,Champions
17341.0,1,3,1108.47,5,4,4,54,Champions
17342.0,14,4,1227.54,5,4,4,54,Champions
17343.0,11,5,1066.3,5,4,4,54,Champions
17344.0,363,1,307.54,1,2,2,12,Hibernating
17345.0,10,6,1066.94,5,5,4,55,Champions
17346.0,8,12,2646.44,5,5,5,55,Champions
17348.0,72,4,1316.89,2,4,4,24,At Risk
17349.0,15,4,741.5,4,4,3,44,Loyal Customers
17350.0,29,3,619.971,4,4,3,44,Loyal Customers
17351.0,62,9,1401.08,3,5,4,35,Loyal Customers
17352.0,331,1,36.25,1,2,1,12,Hibernating
17353.0,126,2,1502.0,2,3,4,23,At Risk
17354.0,63,3,1750.3999999999999,3,4,4,34,Loyal Customers
17355.0,21,1,285.11,4,2,2,42,Potential Loyalists
17356.0,189,4,768.25,1,4,3,14,At Risk
17358.0,11,3,500.2,5,4,2,54,Champions
17359.0,283,1,156.6,1,2,1,12,Hibernating
17360.0,20,3,645.59,4,4,3,44,Loyal Customers
17361.0,311,2,392.44,1,3,2,13,At Risk
17362.0,35,5,711.8100000000001,4,4,3,44,Loyal Customers
17363.0,30,3,940.86,4,4,3,44,Loyal Customers
17364.0,11,17,7589.24,5,5,5,55,Champions
17365.0,21,7,3423.42,4,5,5,45,Loyal Customers
17366.0,67,2,1096.24,3,3,4,33,Need Attention
17368.0,10,6,913.47,5,5,3,55,Champions
17369.0,90,1,979.2,2,2,3,22,Hibernating
17371.0,258,3,238.66,1,4,1,14,At Risk
17372.0,16,20,3034.88,4,5,5,45,Loyal Customers
17373.0,53,3,520.58,3,4,3,34,Loyal Customers
17374.0,30,1,231.34,4,2,1,42,Potential Loyalists
17375.0,66,1,260.45,3,2,2,32,About to Sleep
17376.0,39,2,250.44,3,3,1,33,Need Attention
17377.0,0,60,14218.49,5,5,5,55,Champions
17378.0,9,1,10.95,5,2,1,52,Potential Loyalists
17380.0,69,3,645.0,3,4,3,34,Loyal Customers
17381.0,3,12,19726.76,5,5,5,55,Champions
17382.0,70,7,836.88,3,5,3,35,Loyal Customers
17383.0,88,1,110.7,2,2,1,22,Hibernating
17384.0,102,1,171.15,2,2,1,22,Hibernating
17386.0,20,1,126.35000000000001,4,2,1,42,Potential Loyalists
17388.0,55,7,1432.01,3,5,4,35,Loyal Customers
17389.0,9,27,25391.0,5,5,5,55,Champions
17390.0,55,1,149.3,3,2,1,32,About to Sleep
17392.0,85,1,168.65,2,2,1,22,Hibernating
17393.0,45,2,381.15000000000003,3,3,2,33,Need Attention
17395.0,143,1,97.5,2,2,1,22,Hibernating
17396.0,6,7,1476.3,5,5,4,55,Champions
17397.0,51,1,536.77,3,2,3,32,About to Sleep
17400.0,216,3,2547.09,1,4,5,14,At Risk
17401.0,176,1,114.85,1,2,1,12,Hibernating
17402.0,4,12,2462.33,5,5,5,55,Champions
17403.0,85,1,118.95,2,2,1,22,Hibernating
17404.0,44,8,15874.3,3,5,5,35,Loyal Customers
17406.0,1,11,2704.63,5,5,5,55,Champions
17407.0,46,1,552.9,3,2,3,32,About to Sleep
17408.0,135,2,283.44,2,3,2,23,At Risk
17409.0,56,8,7021.66,3,5,5,35,Loyal Customers
17411.0,21,2,646.44,4,3,3,43,Potential Loyalists
17412.0,7,10,3159.46,5,5,5,55,Champions
17413.0,39,2,560.14,3,3,3,33,Need Attention
17414.0,58,4,1471.52,3,4,4,34,Loyal Customers
17416.0,28,15,10405.03,4,5,5,45,Loyal Customers
17417.0,183,1,164.18,1,2,1,12,Hibernating
17418.0,22,1,206.6,4,2,1,42,Potential Loyalists
17419.0,2,8,2273.95,5,5,5,55,Champions
17420.0,8,4,485.6,5,4,2,54,Champions
17421.0,21,3,1059.41,4,4,4,44,Loyal Customers
17422.0,16,5,1615.39,4,4,4,44,Loyal Customers
17423.0,28,1,420.54,4,2,2,42,Potential Loyalists
17426.0,87,7,3040.51,2,5,5,25,Cant Loose
17428.0,3,18,14562.91,5,5,5,55,Champions
17429.0,31,2,832.54,4,3,3,43,Potential Loyalists
17430.0,0,3,469.40999999999997,5,4,2,54,Champions
17432.0,20,7,1385.6299999999999,4,5,4,45,Loyal Customers
17433.0,20,1,266.8,4,2,2,42,Potential Loyalists
17435.0,46,1,331.35,3,2,2,32,About to Sleep
17436.0,43,3,317.76,3,4,2,34,Loyal Customers
17437.0,164,1,373.17,2,2,2,22,Hibernating
17438.0,79,4,1034.32,2,4,4,24,At Risk
17439.0,290,1,325.74,1,2,2,12,Hibernating
17440.0,184,1,137.16,1,2,1,12,Hibernating
17441.0,367,1,293.35,1,2,2,12,Hibernating
17442.0,16,9,2371.74,4,5,5,45,Loyal Customers
17448.0,132,46,14556.97,2,5,5,25,Cant Loose
17449.0,22,6,2430.29,4,5,5,45,Loyal Customers
17450.0,2,7,52422.3,5,5,5,55,Champions
17454.0,97,6,1030.41,2,5,4,25,Cant Loose
17456.0,0,2,975.5600000000001,5,3,3,53,Potential Loyalists
17457.0,14,9,4247.11,5,5,5,55,Champions
17458.0,16,1,213.08,4,2,1,42,Potential Loyalists
17460.0,7,12,1605.8400000000001,5,5,4,55,Champions
17463.0,195,2,661.5,1,3,3,13,At Risk
17464.0,157,2,710.98,2,3,3,23,At Risk
17465.0,60,7,2542.79,3,5,5,35,Loyal Customers
17467.0,30,1,102.6,4,2,1,42,Potential Loyalists
17468.0,10,1,57.8,5,2,1,52,Potential Loyalists
17469.0,35,12,3180.28,4,5,5,45,Loyal Customers
17470.0,2,7,1679.8,5,5,4,55,Champions
17471.0,109,1,321.65000000000003,2,2,2,22,Hibernating
17472.0,263,1,224.81,1,2,1,12,Hibernating
17473.0,43,2,607.0,3,3,3,33,Need Attention
17474.0,234,1,1047.0,1,2,4,12,Hibernating
17476.0,30,2,489.86,4,3,2,43,Potential Loyalists
17477.0,247,2,1144.3,1,3,4,13,At Risk
17478.0,43,2,1272.8000000000002,3,3,4,33,Need Attention
17479.0,267,1,389.26,1,2,2,12,Hibernating
17480.0,79,1,390.21,2,2,2,22,Hibernating
17482.0,122,2,778.19,2,3,3,23,At Risk
17483.0,49,1,177.69,3,2,1,32,About to Sleep
17484.0,211,2,209.57,1,3,1,13,At Risk
17487.0,363,1,160.55,1,2,1,12,Hibernating
17488.0,276,1,336.5,1,2,2,12,Hibernating
17490.0,23,2,658.18,4,3,3,43,Potential Loyalists
17491.0,2,8,2422.2,5,5,5,55,Champions
17492.0,113,2,747.85,2,3,3,23,At Risk
17493.0,20,1,100.91,4,2,1,42,Potential Loyalists
17494.0,136,1,54.699999999999996,2,2,1,22,Hibernating
17495.0,25,1,309.16,4,2,2,42,Potential Loyalists
17496.0,198,3,1141.84,1,4,4,14,At Risk
17497.0,25,2,287.25,4,3,2,43,Potential Loyalists
17499.0,196,1,718.51,1,2,3,12,Hibernating
17504.0,15,9,6568.09,4,5,5,45,Loyal Customers
17505.0,185,3,1289.64,1,4,4,14,At Risk
17508.0,16,7,4191.92,4,5,5,45,Loyal Customers
17510.0,55,1,206.07999999999998,3,2,1,32,About to Sleep
17511.0,2,31,84541.17,5,5,5,55,Champions
17512.0,87,8,2542.83,2,5,5,25,Cant Loose
17513.0,43,2,645.6,3,3,3,33,Need Attention
17514.0,304,1,334.18,1,2,2,12,Hibernating
17515.0,29,5,978.4399999999999,4,4,3,44,Loyal Customers
17516.0,13,1,189.47,5,2,1,52,Potential Loyalists
17518.0,60,2,329.42,3,3,2,33,Need Attention
17519.0,3,10,3265.45,5,5,5,55,Champions
17521.0,29,2,554.85,4,3,3,43,Potential Loyalists
17524.0,73,2,394.14,2,3,2,23,At Risk
17525.0,32,2,739.2,4,3,3,43,Potential Loyalists
17526.0,0,9,2970.14,5,5,5,55,Champions
17529.0,245,2,1240.25,1,3,4,13,At Risk
17530.0,0,3,756.51,5,4,3,54,Champions
17531.0,162,2,970.12,2,3,3,23,At Risk
17532.0,20,1,65.34,4,2,1,42,Potential Loyalists
17533.0,69,1,34.8,3,2,1,32,About to Sleep
17534.0,86,4,1445.47,2,4,4,24,At Risk
17536.0,55,2,288.33,3,3,2,33,Need Attention
17539.0,252,4,1226.57,1,4,4,14,At Risk
17540.0,18,4,1011.7,4,4,4,44,Loyal Customers
17541.0,144,1,124.46,2,2,1,22,Hibernating
17542.0,276,2,170.95,1,3,1,13,At Risk
17543.0,184,1,120.05,1,2,1,12,Hibernating
17544.0,25,3,960.69,4,4,3,44,Loyal Customers
